home_team,away_team,home_score,away_score,result,city,country,source_file
Brunei - Timor,Leste,0,1,2,Bandar Seri Begawan,Brunei,2024_asean_championship_qualification.txt
Timor-Leste,Brunei,0,0,X,Chonburi,Thailand,2024_asean_championship_qualification.txt
